group	label	showSelected1
1	Cluster 8: 790/2953 pixels shown, logFC -1.2 to 0.9, log10(p) 0.0 to 3.0	8
1	Cluster 12: 1501/3546 pixels shown, logFC -0.6 to 0.7, log10(p) 0.0 to 4.0	12
1	Cluster 13: 122/137 pixels shown, logFC -1.3 to -0.9, log10(p) 17.0 to 34.2	13
1	Cluster 14: 9/9 pixels shown, logFC -1.5 to -0.9, log10(p) 9.5 to 20.1	14
1	Cluster 17: 7/7 pixels shown, logFC -1.3 to -0.6, log10(p) 3.2 to 16.5	17
1	Cluster 18: 361/1198 pixels shown, logFC -1.4 to 1.4, log10(p) 0.0 to 3.1	18
1	Cluster 20: 30/30 pixels shown, logFC -1.3 to -0.6, log10(p) 1.8 to 13.4	20
1	Cluster 25: 3/3 pixels shown, logFC 2.5 to 3.3, log10(p) 0.6 to 0.9	25
1	Cluster 26: 3/3 pixels shown, logFC -3.0 to -2.2, log10(p) 0.4 to 0.7	26
1	Cluster 29: 26/26 pixels shown, logFC -1.2 to -1.0, log10(p) 16.4 to 29.7	29
1	Cluster 30: 69/69 pixels shown, logFC -1.2 to -0.9, log10(p) 16.5 to 27.5	30
1	Cluster 33: 3/3 pixels shown, logFC 1.3 to 2.5, log10(p) 0.6 to 1.2	33
1	Cluster 34: 144/144 pixels shown, logFC -1.2 to -0.8, log10(p) 15.3 to 30.5	34
1	Cluster 38: 80/80 pixels shown, logFC -1.1 to -0.8, log10(p) 12.5 to 28.6	38
1	Cluster 40: 18/18 pixels shown, logFC -1.3 to -0.9, log10(p) 20.4 to 34.2	40
1	Cluster 41: 2/5 pixels shown, logFC 2.5 to 3.9, log10(p) 0.6 to 1.3	41
1	Cluster 44: 152/152 pixels shown, logFC -1.3 to -0.9, log10(p) 17.0 to 33.8	44
1	Cluster 45: 12/12 pixels shown, logFC -1.4 to -0.7, log10(p) 2.4 to 13.3	45
1	Cluster 47: 56/56 pixels shown, logFC -1.1 to -0.9, log10(p) 10.7 to 20.5	47
