x	y	clickSelects	showSelected1
0.0924226808222062	1	1	log2(tiles)=0.00 log10(pixels)=2.25
0.0106790310322098	1	2	log2(tiles)=2.25 log10(pixels)=3.50
-0.0916375079047502	1	3	log2(tiles)=0.00 log10(pixels)=2.25
0.123851640967086	1	4	log2(tiles)=0.00 log10(pixels)=2.00
0.077721524509021	1	5	log2(tiles)=2.00 log10(pixels)=3.50
-0.0969100130080565	1	6	log2(tiles)=0.00 log10(pixels)=1.00
0.0695439355418688	1	7	log2(tiles)=0.00 log10(pixels)=1.75
-0.0297365530349216	1	8	log2(tiles)=2.25 log10(pixels)=3.50
0	1	9	log2(tiles)=0.00 log10(pixels)=1.00
-0.0257241303992108	1	10	log2(tiles)=0.00 log10(pixels)=1.75
-0.0453374882517812	1	11	log2(tiles)=1.00 log10(pixels)=3.25
0.0497387312648989	1	12	log2(tiles)=1.50 log10(pixels)=3.50
-0.113279432843593	1	13	log2(tiles)=1.00 log10(pixels)=2.25
-0.0457574905606751	1	14	log2(tiles)=0.00 log10(pixels)=1.00
0.102059991327962	1	15	log2(tiles)=0.00 log10(pixels)=0.50
-0.0886319977650252	1	16	log2(tiles)=0.00 log10(pixels)=2.25
0.0950980400142568	1	17	log2(tiles)=0.00 log10(pixels)=0.75
0.0784568180532927	1	18	log2(tiles)=2.00 log10(pixels)=3.00
0.0460066693136723	1	19	log2(tiles)=2.00 log10(pixels)=3.25
-0.0228787452803376	1	20	log2(tiles)=0.00 log10(pixels)=1.50
-0.0510299956639812	1	21	log2(tiles)=1.00 log10(pixels)=0.75
-0.103871964321762	1	22	log2(tiles)=0.00 log10(pixels)=1.25
0.0314789170422549	1	23	log2(tiles)=2.00 log10(pixels)=2.50
0.0510299956639812	1	24	log2(tiles)=0.00 log10(pixels)=0.25
-0.0228787452803376	1	25	log2(tiles)=0.00 log10(pixels)=0.50
-0.0228787452803376	2	26	log2(tiles)=0.00 log10(pixels)=0.50
0.012837224705172	1	27	log2(tiles)=0.00 log10(pixels)=2.00
-0.0228787452803376	3	28	log2(tiles)=0.00 log10(pixels)=0.50
-0.085026652029182	1	29	log2(tiles)=0.00 log10(pixels)=1.50
0.0888490907372552	1	30	log2(tiles)=0.00 log10(pixels)=1.75
0.102059991327962	1	31	log2(tiles)=1.00 log10(pixels)=0.50
-0.0510299956639812	1	32	log2(tiles)=0.00 log10(pixels)=0.75
-0.0228787452803376	4	33	log2(tiles)=0.00 log10(pixels)=0.50
-0.0916375079047502	2	34	log2(tiles)=0.00 log10(pixels)=2.25
0.00514997831990605	1	35	log2(tiles)=0.00 log10(pixels)=1.50
0.0288744720027396	1	36	log2(tiles)=2.00 log10(pixels)=2.75
0.0606978403536118	1	37	log2(tiles)=1.00 log10(pixels)=2.00
-0.0969100130080565	1	38	log2(tiles)=0.00 log10(pixels)=2.00
0.000508394851346239	1	39	log2(tiles)=1.00 log10(pixels)=2.75
0.00527250510330601	1	40	log2(tiles)=0.00 log10(pixels)=1.25
-0.0510299956639812	2	41	log2(tiles)=1.00 log10(pixels)=0.75
